id,views
1854701,3
1858814,77
1861289,413
1861726,24
1861954,471
1861999,192
1862171,60
1862799,1
1863348,15
1867016,1
1867625,1
1870711,1
1870730,26
1873320,42
1873356,51
1875109,215
1875322,36
1876750,1
1877588,135
1878037,34
1878064,1
1878136,289
1878738,85
1879728,17
1880648,23
1881961,2
1885812,1
1887190,3
1887864,20
1888900,20
1891077,796
1891338,23
1892364,65
1894659,6
1894695,23
1898866,2
1899673,31
1899789,2
1902293,137
1903220,4
1904415,3
1906755,9
1907511,79
1907944,54
1908124,61
1908718,44
1910722,136
1911412,10
1911436,1
1915207,61
1916962,14
1917261,12
1919214,18
1922085,211
1925028,17
1926880,2
1931200,82
1932599,1
1934772,5
1935709,9
1938067,64
1938978,58
1940929,87
1941568,104
1942135,107
1943520,119
1945761,1035
1949742,124
1951396,95
1951947,18
1954239,23
1954753,115
1955252,41
1955764,72
1956057,132
1956985,25
1957255,5
1957866,88
1958190,62
1958379,51
1958938,13
1959189,17
1961127,23
1961529,2
1962297,24
1962762,1
1964115,7254
1964562,35
1964691,130
1968325,7
1971294,24
1972071,31
1972185,45
1972845,830
1973140,20
1975603,30
1975698,1
1977009,29
1978830,6
1979197,287
1980819,30
1980880,52
1981701,28
1981941,39
1982409,944
1983168,70
1983462,23
1983679,2
1984194,61
1984696,153
1987695,191
1987801,52
1990374,27
1990413,624
1991203,1
1991800,58
1992647,46
1993321,18
1993356,1
1993736,61
1993969,23
1995223,9
1995346,20
1996390,30
1997524,1
2000193,28
2000981,35
2003401,30
2004075,939
2004273,10
2006271,54
2009574,19
2010157,85
2011042,787
2011255,1
2011678,87
2013120,194
2014584,65
2016072,22
2016505,3
2020374,2
2020750,9
2022732,13
2025096,30
2026240,386
2030577,1
2030760,79
2031964,28
2032873,1
2033497,1
2033973,75
2034837,883
2036745,30
2037535,62
2038059,16
2040360,138
2043060,69
2045868,27
2047218,56
2049559,703
2049978,12
2052520,22
2053030,1
2053974,137
2054151,194
2055121,5
2057452,46
2059021,3
2060335,111
2061769,1
2061913,118
2062111,110
2063371,5
2065047,78
2066542,171
2066802,46
2068380,167
2068476,23
2068632,28
2069269,132
2070250,4
2071774,2
2072169,70
2075965,3
2076064,1877
2078845,44
2080062,28
2080542,49
2080695,74
2080953,7
2082009,34
2082678,24
2082754,24
2084092,116
2084382,100
2085145,66
2086267,33
2086827,26
2087971,23
2088421,3
2088502,19
2090128,17
2090499,22
2093887,168
2095180,38
2097268,66
2099700,109
2099787,24
2100022,44
2100124,209
2100555,1
2102014,2
2102764,29
2103643,5
2104140,8
2104327,531
2107015,43
2107530,3
2107899,27
2108382,12
2108419,1
2109475,32
2110038,72
2112154,11
2113467,14
2113507,99
2114241,107
2114800,34
2114817,63
2118811,178
2119137,33
2119935,5
2122255,6
2124013,26
2126059,20
2129217,1
2129460,479
2129964,3
2131851,42
2132496,9
2133160,525
2133684,9
2134005,1
2136303,413
2136720,85
2137729,15
2139697,8
2139888,114
2140302,26
2141691,519
2142393,956
2142442,3
2145027,79
2145588,6
2145894,1116
2146569,20
2146885,16
2148432,88
2148756,1265
2148916,36
2149089,203
2150413,9
2150988,1
2151232,516
2154042,111
2155798,23
2155812,33
2155914,15
2156782,45
2162301,21
2163130,1
2163841,13
2164849,11
2166451,1
2167492,3
2169081,140
2169187,1
2169603,23
2169727,33
2170605,80
2171187,11
2171343,102
2172150,143
2173135,60
2173599,152
2175969,19
2176330,1
2177928,15
2178376,150
2180671,349
2181031,30
2182735,16
2184807,24
2185065,9
2185144,89
2185447,93
2185459,95
2188243,8
2191030,109
2191473,2
2192470,6
2192496,19
2193339,4
2193471,39
2193585,5
2193889,214
2195314,26
2196106,5
2197224,73
2199503,49
2199600,10
2200081,221
2200825,6
2201890,3
2202125,40
2205459,18
2205970,19
2205971,2
2206530,219
2208521,76
2209005,20
2210034,11
2211710,44
2211915,2
2212249,32
2212949,17
2214025,20
2214634,1
2215343,16
2217060,672
2217935,14
2218148,6
2218222,27
2219258,5
2221410,42
2222168,1
2223050,34
2224154,419
2224382,36
2225576,1
2225770,2
2225837,4
2226500,2
2227403,1
2228150,33
2229928,209
2230089,203
2230455,73
2231064,5
2232588,26
2233430,30
2234947,1
2235992,128
2238204,598
2239543,483
2239893,105
2240582,66
2240659,124
2241678,102
2242486,77
2242677,84
2244128,59
2244691,9
2247334,1221
2248429,30
2248515,109
2249269,25
2250162,4
2251203,273
2251964,16
2253716,12
2259498,30
2261973,11
2266626,3
2267227,13
2267836,9
2269668,51
2270014,4
2270044,1494
2272386,60
2273335,46
2274607,65
2276044,216
2277525,153
2279244,372
2279476,30
2280315,1
2280733,3
2281408,53
2283415,21
2288388,22
2289135,8
2290521,2
2290534,67
2290840,20
2292735,8
2295304,26
2295399,5
2296009,19
2296981,25
2300547,27
2301190,95
2304604,33
2304948,1
2306797,4
2310463,59
2311243,246
2312191,49
2312323,64
2314981,1
2315917,57
2316900,72
2319382,8
2319501,34
2319528,287
2319883,16
2320237,202
2321413,10
2321679,107
2321785,3
2323171,69
2323803,1
2323963,19
2324068,9
2324872,346
2326723,107
2327362,162
2329986,22
2331552,192
2332855,83
2335287,587
2336340,9
2336389,2
2338144,5
2339362,40
2339454,51
2339490,503
2341416,1
2342433,6
2346339,26
2346771,3
2349145,182
2349322,1
2349673,54
2350659,606
2350821,19
2350974,281
2352279,90
2352513,3
2352781,122
2353656,139
2354428,26
2354763,2
2356858,69
2358930,28
2359177,114
2359585,4
2361963,1
2363263,177
2364744,1
2365426,215
2367048,1
2367570,538
2368155,82
2369143,1
2370324,20
2372446,1
2372569,97
2373427,19
2375647,7
2376772,65
2377357,117
2377630,2
2379454,21
2380053,37
2380573,30
2380800,7
2380969,8
2382033,25
2382400,12
2383392,895
2384967,1583
2385505,22
2385604,343
2387478,1
2389152,55
2389669,75
2389818,131
2390754,472
2394264,2154
2394336,1
2395263,371
2395438,44
2396320,26
2397090,1
2397288,1
2397520,21
2399689,35
2400874,1
2401360,1
2401462,695
2403100,11
2404168,29
2404864,73
2405053,1
2405298,1
2408938,27
2416647,6
2418519,43
2422538,69
2424752,25
2425728,8
2426255,19
2428397,15
2430251,30
2430260,25
2434204,298
2434638,110
2436767,118
2438650,45
2439881,1119
2440239,21
2443071,1
2443673,34
2445367,94
2445810,4835
2445946,1
2446578,106
2446783,1
2447279,24
2448738,9950
2449609,5
2450383,5
2450671,410
2450777,88
2450841,33
2451273,2
2452233,21
2452263,1
2454865,67
2458322,293
2458343,2
2459362,327
2459799,25
2460735,34
2461665,61
2463666,179
2465410,1
2466258,1
2469114,11
2472849,26
2472922,1
2473697,19
2473994,213
2474178,56
2474210,270
2474439,144
2475841,9
2475999,27
2477793,2
2479967,434
2479983,24
2482970,64
2484711,45
2487138,1
2487761,1
2491885,9
2492093,61
2493340,19
2496503,10
2497906,421
2502974,52
2505268,2
2506024,35
2507888,758
2509153,518
2510422,7
2513009,26
2513386,59
2514922,50
2516353,1023
2517436,27
2519020,23
2519578,105
2523229,24
2523436,118
2524084,66
2527171,57
2527760,73
2530141,41
2530699,136
2531162,58
2531567,75
2533705,1
2534042,1
2534407,3115
2535499,760
2542916,86
2543731,616
2546334,14
2547351,26
2547375,8
2547537,4
2547726,37
2548093,60
2548140,42
2549796,173
2551171,23
2552454,23
2554818,1
2555683,30
2556362,1
2556650,88
2556681,60
2556955,136
2557177,15
2557357,3
2557685,31
2558079,205
2559595,28
2561346,1
2564442,20
2564718,5
2569849,98
2571477,22
2572687,153
2573304,636
2574958,69
2578506,41
2579100,2
2581162,1
2582313,7
2585085,31
2585315,28
2585881,100
2587657,79
2587798,12
2588132,71
2589324,1
2590258,8
2595501,45
2597352,48
2599022,18
2600003,13
2600795,68
2600971,85
2601514,7
2603018,53
2605297,56
2606674,37
2607340,29
2608324,8
2608834,5
2614911,36
2617954,25
2624955,19
2625046,53
2626414,36
2628762,5
2633868,250
2635161,2
2635971,7
2639229,50
2640208,31
2641533,3
2645512,5
2646222,110
2651233,19
2652250,25
2653098,93
2654646,90
2655427,43
2656327,423
2656478,2
2656588,149
2658030,258
2663826,27
2665113,20
2667901,27
2668047,79
2671497,1
2673673,60
2675071,13
2676008,30
2680308,2
2682749,12
2684004,1
2684382,407
2690349,23
2691400,1
2692818,394
2693938,80
2701714,94
2703831,478
2707922,47
2709785,1
2712619,18
2713039,92
2715117,2
2720404,138
2723797,39
2726521,32
2729450,21
2730580,41
2741365,29
2741713,20
2742190,50
2744026,245
2747477,43
2748098,20
2748295,52
2753701,1
2753896,363
2759042,161
2761597,11
2762111,97
2762203,23
2764162,25
2764315,165
2766197,18
2766637,23
2772493,81
2773833,120
2781343,1
2781956,80
2785763,5
2786149,79
2787148,11
2787878,24
2787977,135
2788723,9
2789053,138
2793544,26
2795887,105
2799133,29
2799290,64
2804869,177
2805220,18
2806310,246
2808730,1359
2811198,53
2811998,28
2814962,30
2815170,3
2815444,23
2819549,24
2823950,1
2827015,35
2827937,3640
2828134,4
2829178,76
2829490,2
2829751,58
2830309,21
2831542,92
2832329,5
2834444,27
2840707,305
2842584,411
2853087,38
2857230,114
2858401,20
2860737,25
2861691,1
2862891,4
2864526,575
2864643,837
2867621,24
2870061,1
2871132,66
2871136,37
2873202,11
2874655,75
2876220,48
2878344,3
2879289,117
2881215,24
2882832,5
2885163,286
2885247,821
2887237,11
2887449,109
2889469,210
2893186,144
2894076,51
2895238,42
2896317,1
2896507,1
2896791,26
2897016,357
2902572,2
2907357,27
2907703,10
2910123,39
2911644,52
2912145,7
2913103,33
2915017,443
2915577,2
2917536,1
2917911,247
2920514,1
2920698,70
2923713,61
2925405,145
2926875,49
2928085,248
2928822,35
2933067,3
2934954,5
2941278,1
2945257,536
2946551,229
2948556,232
2950966,36
2951719,25
2952321,25
2952631,3
2952924,193
2952999,78
2953419,62
2954377,1463
2957670,31
2957689,1
2958054,23
2958633,2550
2959651,23
2965186,2
2965716,9
2966904,1183
2968983,217
2969907,23
2971086,20
2972691,9
2973915,12
2975986,51
2978452,28
2979081,252
2979837,19
2981763,66
2982610,40
2985109,28
2988514,1
2989684,2
2991180,115
2992033,2
2992291,63
2994847,5
3000637,84
3003769,38
3008748,2
3011754,20
3012757,4
3013129,89
3013318,6
3017644,23
3022891,3
3025774,17
3025906,6
3029005,4
3029518,253
3030400,1
3031783,48
3033641,39
3036027,94
3036370,19
3040584,26
3042024,36
3042124,293
3043165,8
3045157,35
3046372,28
3047004,18
3048165,13
3050421,21
3052661,63
3053826,3
3055340,26
3057548,427
3065114,25
3070095,12
3070199,6
3070608,111
3072854,85
3073520,5
3073574,17
3074114,15
3076124,72
3085574,602
3088406,4
3091200,66
3092774,26
3096275,11
3098093,7
3099854,1545
3101153,16
3102725,58
3103917,569
3104241,46
3104564,75
3106212,8
3106793,34
3112607,402
3113655,23
3114218,30
3114555,36
3114780,2
3115041,123
3115148,9
3115149,2
3115482,1027
3117062,34
3117188,109
3117296,159
3117372,24
3118646,138
3118943,11
3120248,1
3121034,66
3121341,32
3122858,2
3123051,100
3123083,17
3123347,10
3124337,216
3125211,50
3126008,26
3126497,6
3126656,1
3126732,25
3127038,21
3128010,1500
3128379,1
3129215,28
3129365,1
3129666,4
3131304,176
3131525,11
3131912,1
3132213,73
3132275,8
3133400,2
3134000,1
3134477,8
3135026,22
3135525,276
3135614,46
3135974,363
3136034,30
3136286,47
3136385,23
3137262,20
3139886,4
3140384,9
3140654,77
3140714,34
3141101,5
3141878,115
3142640,115
3143306,2
3144128,13
3144390,1
3144651,34
3145532,1050
3146171,22
3146505,453
3146972,5
3147234,7
3148823,1
3151247,67
3151706,280
3151788,19
3153705,387
3153764,50
3154763,1
3156401,8
3156414,116
3157661,22
3158426,2
3158795,44
3159222,297
3159321,17
3160064,56
3161288,142
3161544,4
3161606,42
3161697,12
3162272,53
3162525,21
3162786,201
3163704,21
3164154,20
3165207,121
3165224,98
3165593,6
3166871,67
3167375,77
3168266,67
3169136,4
3170301,2
3170832,8
3171170,106
3171570,34
3172443,1
3173325,10
3173990,126
3174162,4
3176664,3
3177263,1133
3177605,230
3178379,2
3179363,209
3181442,32
3182189,25
3182433,20
3187004,4
3187196,20
3187412,3
3192009,1
3193368,269
3193790,332
3196239,110
3196896,36
3198444,490
3200189,7
3200792,2
3202172,22
3203520,155
3203564,9
3204527,16
3204557,1
3206363,77
3206886,281
3208892,31
3209081,10
3209243,51
3210848,21
3212432,122
3212997,67
3214878,1
3215409,3
3217697,99
3218606,100
3218820,29
3220064,24
3220235,1
3221063,3
3221735,23
3222357,30
3223310,32
3224049,33
3224516,23
3225183,64
3226301,90
3226796,25
3227054,16
3228189,25
3228252,20
3229370,88
3229847,3
3230060,24
3230169,60
3231068,66
3232149,84
3233294,55
3233339,68
3233391,27
3234230,19
3235397,7
3236261,2
3236693,22
3237677,27
3239862,53
3240780,1
3242904,19
3246260,19
3248285,2
3248801,517
3249825,212
3251670,210
3253776,1213
3254333,1463
3254426,24
3258744,2
3261473,9
3262334,14
3265712,38
3266000,127
3268131,3
3268959,12
3269651,10
3269966,45
3272858,84
3273695,12
3274323,8
3274901,245
3275052,22
3275394,181
3276275,1
3279389,7
3283424,87
3283610,1
3284234,345
3284448,240
3286412,8
3288119,90
3288788,123
3291908,25
3293189,105
3294834,23
3295678,38
3297390,109
3298022,1
3298693,62
3300178,18
3301249,34
3307733,68
3308840,27
3309385,8
3311662,252
3312474,93
3314195,21
3316715,109
3319593,23
3319681,24
3321508,10
3322124,36
3322160,80
3322851,7
3325173,4
3325544,1
3325983,20
3329612,34
3329736,2
3329851,45
3331016,31
3331086,16
3331336,37
3333201,104
3333469,22
3334342,139
3337827,126
3339013,379
3339231,1
3339476,1
3342696,1624
3343292,1
3343427,245
3343506,21
3344694,31
3349232,2
3349336,40
3351307,2
3352931,467
3353120,109
3353334,52
3355062,2
3355204,25
3355222,2
3356990,1
3358626,22
3358687,22
3360138,2
3360829,64
3366985,159
3367453,14
3369077,276
3369993,91
3371181,25
3371359,234
3371874,4
3372088,2
3372864,24
3373188,4
3373816,2
3373870,18
3374590,39
3376552,30
3380694,4
3383448,21
3384589,599
3386940,397
3387867,20
3390169,86
3390628,62
3392621,235
3392862,87
3393062,98
3393661,280
3394365,6
3395002,2
3395452,54
3396815,43
3397261,19
3397553,26
3401347,82
3402690,2
3404535,37
3406000,34
3406576,37
3406787,24
3407908,8
3410214,40
3411674,65
3416962,70
3418154,23
3419196,111
3419225,16
3420373,16
3420627,13
3421059,1
3422893,3
3424184,219
3425829,1
3426187,10
3426344,716
3429323,116
3430084,32
3430345,25
3431038,56
3431105,7
3432390,30
3432419,6
3432487,9
3432734,1
3432804,17
3433198,2
3433650,79
3434262,197
3434818,205
3436476,12
3437752,27
3437990,41
3439097,6
3439610,2
3439885,38
3439898,2
3440537,56
3440580,2
3440875,120
3443228,36
3444236,23
3444891,1
3445532,5
3447573,2
3451553,192
3456157,750
3458722,20
3461766,20
3463926,28
3464374,109
3465274,20
3465742,16
3467436,89
3471515,242
3472015,511
3472683,26
3473988,22
3474467,173
3475849,5
3476695,901
3478461,11
3479017,40
3479730,4
3481802,31
3482000,41
3483251,151
3483681,150
3484183,1
3486037,3
3487247,433
3487875,45
3488028,22
3488993,112
3489216,62
3492323,4
3492339,20
3493860,243
3494355,1
3495165,49
3499717,2
3502601,138
3502808,40
3504311,83
3506503,90
3511408,34
3512002,16
3512427,16
3512807,3
3513986,123
3514220,1
3514371,93
3515782,24
3515800,1
3516475,255
3517258,54
3519166,4
3519733,255
3520250,1
3520475,18
3521384,1
3521609,20
3523391,27
3523549,15
3523884,53
3525459,7
3526195,3
3526528,8
3527340,60
3527594,5
3530848,10
3531181,4
3533039,23
3533307,83
3533773,1
3535316,1
3537049,195
3537656,32
3537881,89
3540257,105
3541823,24
3543646,42
3543947,1
3545927,3
3546637,64
3550004,102
3550527,82
3550612,1147
3552183,2
3557463,29
3558540,1718
3559029,21
3559453,23
3559847,121
3559941,49
3560199,30
3561725,6
3562527,1
3565631,36
3571271,55
3571802,41
3571871,1
3572698,48
3576739,3
3587378,241
3589511,83
3596548,5
3601318,3
3612865,11
3613885,65
3618682,459
3629537,14
3642504,14
3652484,15
3652917,27
3653306,46
3656406,2
3660863,26
3661575,20
3664986,35
3665392,218
3665807,49
3667678,185
3667696,24
3671801,82
3673178,1
3673320,619
3674158,20
3676958,6
3677975,33
3680835,1
3682753,236
3686767,73
3687245,305
3688817,33
3692102,3124
3695513,140
3696668,6
3697859,380
3698854,21
3700946,1
3702382,23
3704333,14
3705183,2
3707532,43
3707829,174
3708675,8
3711473,42
3711719,2
3713609,1
3716075,5
3724700,15
3725069,2
3725181,1
3727195,6
3727215,26
3729785,926
3729902,71
3732683,146
3736511,33
3736935,55
3737085,16
3738795,1
3740049,58
3744194,1
3748759,115
3751172,26
3751422,4
3755007,8
3757200,3
3759655,11
3762007,29
3763656,20
3764067,171
3764747,56
3766874,64
3768236,185
3769592,16
3769682,16
3769814,9
3769848,18
3770115,340
3770141,6
3770762,9
3772037,125
3772150,25
3772826,65
3773831,5
3773903,5
3775784,1
3776496,22
3777480,1
3777896,22
3778238,19
3778299,50
3779106,115
3779835,54
3780591,11
3781753,64
3783989,25
3786309,267
3786788,1148
3786928,23
3788695,17
3796662,38
3799438,3
3799871,32
3800276,59
3800289,1
3800303,55
3800469,689
3801387,1285
3802971,122
3803916,62
3808853,57
3811148,21
3813213,490
3817889,48
3819067,32
3820719,153
3821471,200
3824225,34
3826524,27
3828342,26
3829629,38
3833409,9
3834165,42
3835583,553
3836699,12
3837625,4
3840069,1
3841271,46
3841910,1
3844258,82
3844412,40
3844488,8
3845032,11
3851602,22
3852682,25
3852818,24
3853547,24
3853897,25
3860485,16
3864293,4
3868379,77
3868721,16
3870305,2
3870422,44
3871605,275
3872109,665
3872410,37
3872928,19
3873770,1
3875812,132
3877009,246
3877873,56
3878715,78
3879714,26
3881626,44
3882023,15
3886954,31
3888421,4
3888610,15
3889371,26
3892004,4
3893633,17
3897530,35
3898168,25
3898501,28
3899874,82
3901418,3
3901570,1255
3903699,19
3904280,1
3904990,213
3908343,77
3909783,27
3911853,1
3911925,915
3912722,13
3913316,93
3914522,23
3916357,234
3918356,4
3918895,97
3918909,44
3919616,127
3921856,3
3923175,3
3926347,50
3926383,8
3932288,24
3936409,1
3937273,1
3941845,56
3942867,20
3943484,27
3947056,15
3947380,196
3947403,134
3948123,331
3950072,84
3950369,6
3952650,2
3956461,166
3956992,20
3961452,29
3961578,122
3961830,8
3963364,1
3968233,45
3969242,23
3971010,47
3971046,14
3972333,427
3973854,4
3975839,74
3976154,374
3976869,1
3977557,281
3979785,3
3979862,33
3980289,14
3984658,26
3986072,157
3986733,1
3988915,38
3989505,3
3990193,8
3990454,110
3992502,21
3992763,8
3993110,124
3993695,106
3993929,58
3994185,57
3994270,2
3994703,8
3995373,113
3996300,231
3996916,150
3998505,658
4000642,19
4003406,3
4003676,17
4004809,1
4006308,1
4006416,192
4007159,26
4009931,157
4013224,129
4013540,1
4014115,101
4014305,34
4019759,14
4021334,33
4021523,25
4024871,587
4025060,168
4025681,249
4025779,2542
4025865,16
4027408,36
4029654,23
4031049,19
4031801,21
4032542,1
4033523,91
4034563,399
4034883,35
4037193,70
4037564,82
4045635,867
4045920,216
4047606,5
4048236,38
4048407,1
4048626,5
4048953,97
4049424,28
4050839,406
4053467,36
4053939,110
4055384,2
4056581,211
4058514,13
4058709,38
4059398,2
4061625,1
4062942,94
4064436,3
4064553,34
4068083,28
4068398,5
4068477,92
4069388,2
4071392,3
4072113,34
4074453,2
4076129,116
4085588,1
4087352,18
4088978,1
4090697,79
4091834,216
4092036,23
4093301,31
4093974,86
4096052,26
4099014,85
4099835,105
4100159,4832
4100559,25
4101235,14
4101505,23
4102245,15
